fromPlaceName,toPlaceName,date,duration,interval,popolazione
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,23,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,23,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,23,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,23,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,23,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-01-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,23,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,23,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,23,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,23,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,23,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,10-10-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,23,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,23,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,35,30-60,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,20,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,20,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,20,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,20,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,20,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-09-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,23,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,23,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,35,30-60,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,20,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,20,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,20,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,20,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,20,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,21,0-30,2041.0
Camporgiano,Castelnuovo di Garfagnana,07-05-2024,21,0-30,2041.0
Camporgiano,Castiglione di Garfagnana,10-01-2024,43,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,10-01-2024,43,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,10-01-2024,54,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,10-01-2024,43,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,10-01-2024,43,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,10-01-2024,43,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,10-10-2024,43,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,10-10-2024,43,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,10-10-2024,54,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,10-10-2024,43,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,10-10-2024,43,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,10-10-2024,43,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-09-2024,48,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-09-2024,48,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-09-2024,110,60-120,2041.0
Camporgiano,Castiglione di Garfagnana,07-09-2024,110,60-120,2041.0
Camporgiano,Castiglione di Garfagnana,07-09-2024,110,60-120,2041.0
Camporgiano,Castiglione di Garfagnana,07-09-2024,48,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-09-2024,59,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-09-2024,59,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-09-2024,59,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-09-2024,59,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-09-2024,59,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-09-2024,69,60-120,2041.0
Camporgiano,Castiglione di Garfagnana,07-09-2024,69,60-120,2041.0
Camporgiano,Castiglione di Garfagnana,07-09-2024,48,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-09-2024,48,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-05-2024,48,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-05-2024,48,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-05-2024,110,60-120,2041.0
Camporgiano,Castiglione di Garfagnana,07-05-2024,110,60-120,2041.0
Camporgiano,Castiglione di Garfagnana,07-05-2024,110,60-120,2041.0
Camporgiano,Castiglione di Garfagnana,07-05-2024,48,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-05-2024,59,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-05-2024,59,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-05-2024,59,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-05-2024,59,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-05-2024,59,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-05-2024,69,60-120,2041.0
Camporgiano,Castiglione di Garfagnana,07-05-2024,69,60-120,2041.0
Camporgiano,Castiglione di Garfagnana,07-05-2024,48,30-60,2041.0
Camporgiano,Castiglione di Garfagnana,07-05-2024,48,30-60,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,93,60-120,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,141,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,141,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,141,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,141,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,93,60-120,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,235,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,161,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,161,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,161,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,161,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,161,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,166,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,93,60-120,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,93,60-120,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,93,60-120,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,93,60-120,2041.0
Camporgiano,Fabbriche di Vergemoli,10-01-2024,235,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,93,60-120,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,134,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,134,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,141,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,141,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,93,60-120,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,235,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,161,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,161,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,161,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,161,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,161,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,166,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,93,60-120,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,93,60-120,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,93,60-120,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,93,60-120,2041.0
Camporgiano,Fabbriche di Vergemoli,10-10-2024,235,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,07-09-2024,268,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,07-09-2024,217,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,07-09-2024,217,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,07-09-2024,217,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,07-09-2024,217,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,07-09-2024,217,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,07-05-2024,268,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,07-05-2024,217,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,07-05-2024,217,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,07-05-2024,217,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,07-05-2024,217,120+,2041.0
Camporgiano,Fabbriche di Vergemoli,07-05-2024,217,120+,2041.0
Camporgiano,Gallicano,10-01-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,54,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,45,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,47,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,47,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,45,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,45,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,45,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,45,30-60,2041.0
Camporgiano,Gallicano,10-01-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,54,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,45,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,44,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,47,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,47,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,45,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,45,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,45,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,45,30-60,2041.0
Camporgiano,Gallicano,10-10-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,50,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,54,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,50,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,38,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,38,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,38,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,38,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,38,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,50,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,50,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,50,30-60,2041.0
Camporgiano,Gallicano,07-09-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,50,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,54,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,50,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,44,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,38,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,38,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,38,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,38,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,38,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,50,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,50,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,50,30-60,2041.0
Camporgiano,Gallicano,07-05-2024,44,30-60,2041.0
Camporgiano,Minucciano,10-01-2024,78,60-120,2041.0
Camporgiano,Minucciano,10-01-2024,69,60-120,2041.0
Camporgiano,Minucciano,10-01-2024,69,60-120,2041.0
Camporgiano,Minucciano,10-01-2024,69,60-120,2041.0
Camporgiano,Minucciano,10-01-2024,69,60-120,2041.0
Camporgiano,Minucciano,10-01-2024,69,60-120,2041.0
Camporgiano,Minucciano,10-01-2024,78,60-120,2041.0
Camporgiano,Minucciano,10-01-2024,60,60-120,2041.0
Camporgiano,Minucciano,10-01-2024,58,30-60,2041.0
Camporgiano,Minucciano,10-01-2024,58,30-60,2041.0
Camporgiano,Minucciano,10-01-2024,58,30-60,2041.0
Camporgiano,Minucciano,10-01-2024,58,30-60,2041.0
Camporgiano,Minucciano,10-01-2024,58,30-60,2041.0
Camporgiano,Minucciano,10-01-2024,109,60-120,2041.0
Camporgiano,Minucciano,10-01-2024,78,60-120,2041.0
Camporgiano,Minucciano,10-01-2024,78,60-120,2041.0
Camporgiano,Minucciano,10-10-2024,78,60-120,2041.0
Camporgiano,Minucciano,10-10-2024,69,60-120,2041.0
Camporgiano,Minucciano,10-10-2024,69,60-120,2041.0
Camporgiano,Minucciano,10-10-2024,69,60-120,2041.0
Camporgiano,Minucciano,10-10-2024,69,60-120,2041.0
Camporgiano,Minucciano,10-10-2024,69,60-120,2041.0
Camporgiano,Minucciano,10-10-2024,78,60-120,2041.0
Camporgiano,Minucciano,10-10-2024,60,60-120,2041.0
Camporgiano,Minucciano,10-10-2024,58,30-60,2041.0
Camporgiano,Minucciano,10-10-2024,58,30-60,2041.0
Camporgiano,Minucciano,10-10-2024,58,30-60,2041.0
Camporgiano,Minucciano,10-10-2024,58,30-60,2041.0
Camporgiano,Minucciano,10-10-2024,58,30-60,2041.0
Camporgiano,Minucciano,10-10-2024,109,60-120,2041.0
Camporgiano,Minucciano,10-10-2024,78,60-120,2041.0
Camporgiano,Minucciano,10-10-2024,78,60-120,2041.0
Camporgiano,Minucciano,07-09-2024,62,60-120,2041.0
Camporgiano,Minucciano,07-09-2024,62,60-120,2041.0
Camporgiano,Minucciano,07-09-2024,62,60-120,2041.0
Camporgiano,Minucciano,07-09-2024,62,60-120,2041.0
Camporgiano,Minucciano,07-09-2024,62,60-120,2041.0
Camporgiano,Minucciano,07-09-2024,63,60-120,2041.0
Camporgiano,Minucciano,07-09-2024,77,60-120,2041.0
Camporgiano,Minucciano,07-09-2024,77,60-120,2041.0
Camporgiano,Minucciano,07-09-2024,63,60-120,2041.0
Camporgiano,Minucciano,07-09-2024,63,60-120,2041.0
Camporgiano,Minucciano,07-09-2024,63,60-120,2041.0
Camporgiano,Minucciano,07-09-2024,63,60-120,2041.0
Camporgiano,Minucciano,07-05-2024,62,60-120,2041.0
Camporgiano,Minucciano,07-05-2024,62,60-120,2041.0
Camporgiano,Minucciano,07-05-2024,62,60-120,2041.0
Camporgiano,Minucciano,07-05-2024,62,60-120,2041.0
Camporgiano,Minucciano,07-05-2024,62,60-120,2041.0
Camporgiano,Minucciano,07-05-2024,63,60-120,2041.0
Camporgiano,Minucciano,07-05-2024,77,60-120,2041.0
Camporgiano,Minucciano,07-05-2024,77,60-120,2041.0
Camporgiano,Minucciano,07-05-2024,63,60-120,2041.0
Camporgiano,Minucciano,07-05-2024,63,60-120,2041.0
Camporgiano,Minucciano,07-05-2024,63,60-120,2041.0
Camporgiano,Minucciano,07-05-2024,63,60-120,2041.0
Camporgiano,Molazzana,10-01-2024,72,60-120,2041.0
Camporgiano,Molazzana,10-01-2024,65,60-120,2041.0
Camporgiano,Molazzana,10-01-2024,65,60-120,2041.0
Camporgiano,Molazzana,10-01-2024,65,60-120,2041.0
Camporgiano,Molazzana,10-01-2024,65,60-120,2041.0
Camporgiano,Molazzana,10-01-2024,65,60-120,2041.0
Camporgiano,Molazzana,10-10-2024,72,60-120,2041.0
Camporgiano,Molazzana,10-10-2024,65,60-120,2041.0
Camporgiano,Molazzana,10-10-2024,65,60-120,2041.0
Camporgiano,Molazzana,10-10-2024,65,60-120,2041.0
Camporgiano,Molazzana,10-10-2024,65,60-120,2041.0
Camporgiano,Molazzana,10-10-2024,65,60-120,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-01-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,10-10-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-09-2024,17,0-30,2041.0
Camporgiano,Piazza al Serchio,07-05-2024,17,0-30,2041.0
