source,target,date,fromLat,fromLon,toLat,toLon,weight
Albiano,Lucca,09-07-2023,44.08551655,10.47436855,43.84281,10.50238,18
Albiano,Lucca,10-01-2023,44.08551655,10.47436855,43.84281,10.50238,18
Albiano,Lucca,10-04-2023,44.08551655,10.47436855,43.84281,10.50238,19
Albiano,Metello,10-04-2023,44.08551655,10.47436855,44.09745305,10.35215725,13
Albiano,Minucciano,10-04-2023,44.08551655,10.47436855,44.1696951,10.20750045,17
Albiano,Molazzana,09-07-2023,44.08551655,10.47436855,44.07211555,10.4178267,24
Albiano,Molazzana,10-01-2023,44.08551655,10.47436855,44.07211555,10.4178267,10
Albiano,Molazzana,10-04-2023,44.08551655,10.47436855,44.07211555,10.4178267,22
Albiano,Mologno,09-07-2023,44.08551655,10.47436855,44.0668303,10.4541621,21
Albiano,Mologno,10-01-2023,44.08551655,10.47436855,44.0668303,10.4541621,18
Albiano,Mologno,10-04-2023,44.08551655,10.47436855,44.0668303,10.4541621,22
Albiano,Monterotondo,09-07-2023,44.08551655,10.47436855,44.0951114,10.4155062,24
Albiano,Monterotondo,10-01-2023,44.08551655,10.47436855,44.0951114,10.4155062,15
Albiano,Monterotondo,10-04-2023,44.08551655,10.47436855,44.0951114,10.4155062,22
Albiano,Nicciano,09-07-2023,44.08551655,10.47436855,44.1815453,10.27584885,20
Albiano,Nicciano,10-01-2023,44.08551655,10.47436855,44.1815453,10.27584885,17
Albiano,Nicciano,10-04-2023,44.08551655,10.47436855,44.1815453,10.27584885,21
Albiano,Palleroso,09-07-2023,44.08551655,10.47436855,44.1096959,10.442455,24
Albiano,Palleroso,10-01-2023,44.08551655,10.47436855,44.1096959,10.442455,15
Albiano,Palleroso,10-04-2023,44.08551655,10.47436855,44.1096959,10.442455,22
Albiano,Pescaglia,10-04-2023,44.08551655,10.47436855,43.9649472,10.41305245,15
Albiano,Petrognano,09-07-2023,44.08551655,10.47436855,44.1754029,10.31317455,20
Albiano,Petrognano,10-01-2023,44.08551655,10.47436855,44.1754029,10.31317455,17
Albiano,Petrognano,10-04-2023,44.08551655,10.47436855,44.1754029,10.31317455,21
Albiano,Petrognola,10-01-2023,44.08551655,10.47436855,44.1998208,10.280456,15
Albiano,Petrognola,10-04-2023,44.08551655,10.47436855,44.1998208,10.280456,21
Albiano,Piazza al Serchio,09-07-2023,44.08551655,10.47436855,44.1846216,10.2940049,20
Albiano,Piazza al Serchio,10-01-2023,44.08551655,10.47436855,44.1846216,10.2940049,17
Albiano,Piazza al Serchio,10-04-2023,44.08551655,10.47436855,44.1846216,10.2940049,21
Albiano,Pieve Fosciana,09-07-2023,44.08551655,10.47436855,44.14504415,10.44694585,24
Albiano,Pieve Fosciana,10-04-2023,44.08551655,10.47436855,44.14504415,10.44694585,11
Albiano,Ponte all'Ania,09-07-2023,44.08551655,10.47436855,44.0424564,10.4907106,21
Albiano,Ponte all'Ania,10-01-2023,44.08551655,10.47436855,44.0424564,10.4907106,18
Albiano,Ponte all'Ania,10-04-2023,44.08551655,10.47436855,44.0424564,10.4907106,22
Albiano,Renaio,09-07-2023,44.08551655,10.47436855,44.10742215,10.5263222,24
Albiano,Renaio,10-04-2023,44.08551655,10.47436855,44.10742215,10.5263222,11
Albiano,Rontano,09-07-2023,44.08551655,10.47436855,44.09225075,10.3707731,24
Albiano,Rontano,10-01-2023,44.08551655,10.47436855,44.09225075,10.3707731,5
Albiano,Rontano,10-04-2023,44.08551655,10.47436855,44.09225075,10.3707731,13
Albiano,San Donnino,09-07-2023,44.08551655,10.47436855,44.1810963,10.3107964,20
Albiano,San Donnino,10-01-2023,44.08551655,10.47436855,44.1810963,10.3107964,17
Albiano,San Donnino,10-04-2023,44.08551655,10.47436855,44.1810963,10.3107964,21
Albiano,San Michele,09-07-2023,44.08551655,10.47436855,44.18636755,10.2828504,20
Albiano,San Michele,10-01-2023,44.08551655,10.47436855,44.18636755,10.2828504,17
Albiano,San Michele,10-04-2023,44.08551655,10.47436855,44.18636755,10.2828504,21
Albiano,San Pietro in Campo,10-01-2023,44.08551655,10.47436855,44.0771547,10.4536476,18
Albiano,San Pietro in Campo,10-04-2023,44.08551655,10.47436855,44.0771547,10.4536476,22
Albiano,San Romano in Garfagnana,09-07-2023,44.08551655,10.47436855,44.1703812,10.34601445,20
Albiano,San Romano in Garfagnana,10-01-2023,44.08551655,10.47436855,44.1703812,10.34601445,17
Albiano,San Romano in Garfagnana,10-04-2023,44.08551655,10.47436855,44.1703812,10.34601445,22
Albiano,Sant'Anastasio,09-07-2023,44.08551655,10.47436855,44.19985575,10.28520365,20
Albiano,Sant'Anastasio,10-01-2023,44.08551655,10.47436855,44.19985575,10.28520365,17
Albiano,Sant'Anastasio,10-04-2023,44.08551655,10.47436855,44.19985575,10.28520365,21
Albiano,Sillano Giuncugnano,10-04-2023,44.08551655,10.47436855,44.2231432,10.300024,17
Albiano,Sommocolonia,09-07-2023,44.08551655,10.47436855,44.09259265,10.49081325,24
Albiano,Sommocolonia,10-04-2023,44.08551655,10.47436855,44.09259265,10.49081325,16
Albiano,Tiglio,09-07-2023,44.08551655,10.47436855,44.0729531,10.51827075,24
Albiano,Tiglio,10-04-2023,44.08551655,10.47436855,44.0729531,10.51827075,13
Albiano,Vergnano,10-04-2023,44.08551655,10.47436855,44.21600935,10.30638735,17
Albiano,Villa Collemandina,09-07-2023,44.08551655,10.47436855,44.15904725,10.39775715,24
Albiano,Villa Collemandina,10-04-2023,44.08551655,10.47436855,44.15904725,10.39775715,17
Antisciana,Albiano,09-07-2023,44.1196259,10.3870937,44.08551655,10.47436855,24
Antisciana,Albiano,10-01-2023,44.1196259,10.3870937,44.08551655,10.47436855,12
Antisciana,Albiano,10-04-2023,44.1196259,10.3870937,44.08551655,10.47436855,21
Antisciana,Bagni di Lucca,10-01-2023,44.1196259,10.3870937,44.0089207,10.5743811,14
Antisciana,Bagni di Lucca,10-04-2023,44.1196259,10.3870937,44.0089207,10.5743811,20
Antisciana,Barga,09-07-2023,44.1196259,10.3870937,44.07326495,10.4775162,24
Antisciana,Barga,10-04-2023,44.1196259,10.3870937,44.07326495,10.4775162,21
Antisciana,Borgo a Mozzano,10-01-2023,44.1196259,10.3870937,43.98057185,10.54311025,15
Antisciana,Borgo a Mozzano,10-04-2023,44.1196259,10.3870937,43.98057185,10.54311025,21
Antisciana,Borsigliana,09-07-2023,44.1196259,10.3870937,44.2117275,10.309537,24
Antisciana,Borsigliana,10-04-2023,44.1196259,10.3870937,44.2117275,10.309537,17
Antisciana,Camporgiano,09-07-2023,44.1196259,10.3870937,44.15955695,10.3330076,24
Antisciana,Camporgiano,10-01-2023,44.1196259,10.3870937,44.15955695,10.3330076,15
Antisciana,Camporgiano,10-04-2023,44.1196259,10.3870937,44.15955695,10.3330076,21
Antisciana,Careggine,09-07-2023,44.1196259,10.3870937,44.11944175,10.3256665,24
Antisciana,Careggine,10-04-2023,44.1196259,10.3870937,44.11944175,10.3256665,14
Antisciana,Castelnuovo di Garfagnana,09-07-2023,44.1196259,10.3870937,44.11419535,10.4024762,24
Antisciana,Castelnuovo di Garfagnana,10-01-2023,44.1196259,10.3870937,44.11419535,10.4024762,21
Antisciana,Castelnuovo di Garfagnana,10-04-2023,44.1196259,10.3870937,44.11419535,10.4024762,23
Antisciana,Castelvecchio Pascoli,09-07-2023,44.1196259,10.3870937,44.0829741,10.46270785,24
Antisciana,Castelvecchio Pascoli,10-01-2023,44.1196259,10.3870937,44.0829741,10.46270785,15
Antisciana,Castelvecchio Pascoli,10-04-2023,44.1196259,10.3870937,44.0829741,10.46270785,22
