source,target,date,fromLat,fromLon,toLat,toLon,weight
Camporgiano,Sillano Giuncugnano,07-09-2023,44.15955695,10.3330076,44.2231432,10.300024,24
Camporgiano,Sillano Giuncugnano,10-10-2023,44.15955695,10.3330076,44.2231432,10.300024,16
Camporgiano,Villa Collemandina,07-05-2023,44.15955695,10.3330076,44.15904725,10.39775715,24
Camporgiano,Villa Collemandina,07-09-2023,44.15955695,10.3330076,44.15904725,10.39775715,24
Camporgiano,Villa Collemandina,10-10-2023,44.15955695,10.3330076,44.15904725,10.39775715,18
Careggine,Bagni di Lucca,10-10-2023,44.11944175,10.3256665,44.0089207,10.5743811,15
Careggine,Barga,10-10-2023,44.11944175,10.3256665,44.07326495,10.4775162,15
Careggine,Borgo a Mozzano,10-10-2023,44.11944175,10.3256665,43.98057185,10.54311025,15
Careggine,Camporgiano,07-05-2023,44.11944175,10.3256665,44.15955695,10.3330076,24
Careggine,Camporgiano,07-09-2023,44.11944175,10.3256665,44.15955695,10.3330076,24
Careggine,Camporgiano,10-10-2023,44.11944175,10.3256665,44.15955695,10.3330076,15
Careggine,Castelnuovo di Garfagnana,07-05-2023,44.11944175,10.3256665,44.11419535,10.4024762,24
Careggine,Castelnuovo di Garfagnana,07-09-2023,44.11944175,10.3256665,44.11419535,10.4024762,24
Careggine,Castelnuovo di Garfagnana,10-10-2023,44.11944175,10.3256665,44.11419535,10.4024762,15
Careggine,Castiglione di Garfagnana,07-05-2023,44.11944175,10.3256665,44.1517665,10.41126715,24
Careggine,Castiglione di Garfagnana,07-09-2023,44.11944175,10.3256665,44.1517665,10.41126715,24
Careggine,Castiglione di Garfagnana,10-10-2023,44.11944175,10.3256665,44.1517665,10.41126715,10
Careggine,Coreglia Antelminelli,10-10-2023,44.11944175,10.3256665,44.0692364,10.5599585,5
Careggine,Fabbriche di Vergemoli,10-10-2023,44.11944175,10.3256665,43.99803285,10.42961115,10
Careggine,Fosciandora,07-05-2023,44.11944175,10.3256665,44.11533145,10.45835555,24
Careggine,Fosciandora,07-09-2023,44.11944175,10.3256665,44.11533145,10.45835555,24
Careggine,Fosciandora,10-10-2023,44.11944175,10.3256665,44.11533145,10.45835555,15
Careggine,Gallicano,10-10-2023,44.11944175,10.3256665,44.06049345,10.4397426,15
Careggine,Lucca,10-10-2023,44.11944175,10.3256665,43.84281,10.50238,15
Careggine,Minucciano,10-10-2023,44.11944175,10.3256665,44.1696951,10.20750045,11
Careggine,Molazzana,07-05-2023,44.11944175,10.3256665,44.07211555,10.4178267,24
Careggine,Molazzana,07-09-2023,44.11944175,10.3256665,44.07211555,10.4178267,24
Careggine,Molazzana,10-10-2023,44.11944175,10.3256665,44.07211555,10.4178267,15
Careggine,Pescaglia,10-10-2023,44.11944175,10.3256665,43.9649472,10.41305245,10
Careggine,Piazza al Serchio,07-05-2023,44.11944175,10.3256665,44.1846216,10.2940049,24
Careggine,Piazza al Serchio,07-09-2023,44.11944175,10.3256665,44.1846216,10.2940049,24
Careggine,Piazza al Serchio,10-10-2023,44.11944175,10.3256665,44.1846216,10.2940049,15
Careggine,Pieve Fosciana,07-05-2023,44.11944175,10.3256665,44.14504415,10.44694585,24
Careggine,Pieve Fosciana,07-09-2023,44.11944175,10.3256665,44.14504415,10.44694585,24
Careggine,San Romano in Garfagnana,07-05-2023,44.11944175,10.3256665,44.1703812,10.34601445,24
Careggine,San Romano in Garfagnana,07-09-2023,44.11944175,10.3256665,44.1703812,10.34601445,24
Careggine,San Romano in Garfagnana,10-10-2023,44.11944175,10.3256665,44.1703812,10.34601445,15
Careggine,Sillano Giuncugnano,10-10-2023,44.11944175,10.3256665,44.2231432,10.300024,11
Careggine,Villa Collemandina,07-05-2023,44.11944175,10.3256665,44.15904725,10.39775715,24
Careggine,Villa Collemandina,07-09-2023,44.11944175,10.3256665,44.15904725,10.39775715,24
Careggine,Villa Collemandina,10-10-2023,44.11944175,10.3256665,44.15904725,10.39775715,15
Castelnuovo di Garfagnana,Bagni di Lucca,07-05-2023,44.11419535,10.4024762,44.0089207,10.5743811,16
Castelnuovo di Garfagnana,Bagni di Lucca,07-09-2023,44.11419535,10.4024762,44.0089207,10.5743811,18
Castelnuovo di Garfagnana,Bagni di Lucca,10-01-2023,44.11419535,10.4024762,44.0089207,10.5743811,21
Castelnuovo di Garfagnana,Bagni di Lucca,10-10-2023,44.11419535,10.4024762,44.0089207,10.5743811,20
Castelnuovo di Garfagnana,Barga,07-05-2023,44.11419535,10.4024762,44.07326495,10.4775162,24
Castelnuovo di Garfagnana,Barga,07-09-2023,44.11419535,10.4024762,44.07326495,10.4775162,24
Castelnuovo di Garfagnana,Barga,10-10-2023,44.11419535,10.4024762,44.07326495,10.4775162,21
Castelnuovo di Garfagnana,Borgo a Mozzano,07-05-2023,44.11419535,10.4024762,43.98057185,10.54311025,16
Castelnuovo di Garfagnana,Borgo a Mozzano,07-09-2023,44.11419535,10.4024762,43.98057185,10.54311025,18
Castelnuovo di Garfagnana,Borgo a Mozzano,10-01-2023,44.11419535,10.4024762,43.98057185,10.54311025,21
Castelnuovo di Garfagnana,Borgo a Mozzano,10-10-2023,44.11419535,10.4024762,43.98057185,10.54311025,21
Castelnuovo di Garfagnana,Camporgiano,07-05-2023,44.11419535,10.4024762,44.15955695,10.3330076,24
Castelnuovo di Garfagnana,Camporgiano,07-09-2023,44.11419535,10.4024762,44.15955695,10.3330076,24
Castelnuovo di Garfagnana,Camporgiano,10-01-2023,44.11419535,10.4024762,44.15955695,10.3330076,21
Castelnuovo di Garfagnana,Camporgiano,10-10-2023,44.11419535,10.4024762,44.15955695,10.3330076,21
Castelnuovo di Garfagnana,Careggine,07-05-2023,44.11419535,10.4024762,44.11944175,10.3256665,24
Castelnuovo di Garfagnana,Careggine,07-09-2023,44.11419535,10.4024762,44.11944175,10.3256665,24
Castelnuovo di Garfagnana,Careggine,10-10-2023,44.11419535,10.4024762,44.11944175,10.3256665,13
Castelnuovo di Garfagnana,Castiglione di Garfagnana,07-05-2023,44.11419535,10.4024762,44.1517665,10.41126715,24
Castelnuovo di Garfagnana,Castiglione di Garfagnana,07-09-2023,44.11419535,10.4024762,44.1517665,10.41126715,24
Castelnuovo di Garfagnana,Castiglione di Garfagnana,10-10-2023,44.11419535,10.4024762,44.1517665,10.41126715,18
Castelnuovo di Garfagnana,Coreglia Antelminelli,10-10-2023,44.11419535,10.4024762,44.0692364,10.5599585,7
Castelnuovo di Garfagnana,Fabbriche di Vergemoli,10-10-2023,44.11419535,10.4024762,43.99803285,10.42961115,15
Castelnuovo di Garfagnana,Fosciandora,07-05-2023,44.11419535,10.4024762,44.11533145,10.45835555,12
Castelnuovo di Garfagnana,Fosciandora,07-09-2023,44.11419535,10.4024762,44.11533145,10.45835555,16
Castelnuovo di Garfagnana,Fosciandora,10-01-2023,44.11419535,10.4024762,44.11533145,10.45835555,21
Castelnuovo di Garfagnana,Fosciandora,10-10-2023,44.11419535,10.4024762,44.11533145,10.45835555,22
Castelnuovo di Garfagnana,Gallicano,07-05-2023,44.11419535,10.4024762,44.06049345,10.4397426,16
Castelnuovo di Garfagnana,Gallicano,07-09-2023,44.11419535,10.4024762,44.06049345,10.4397426,18
Castelnuovo di Garfagnana,Gallicano,10-01-2023,44.11419535,10.4024762,44.06049345,10.4397426,21
Castelnuovo di Garfagnana,Gallicano,10-10-2023,44.11419535,10.4024762,44.06049345,10.4397426,22
Castelnuovo di Garfagnana,Lucca,07-05-2023,44.11419535,10.4024762,43.84281,10.50238,16
Castelnuovo di Garfagnana,Lucca,07-09-2023,44.11419535,10.4024762,43.84281,10.50238,18
Castelnuovo di Garfagnana,Lucca,10-01-2023,44.11419535,10.4024762,43.84281,10.50238,19
Castelnuovo di Garfagnana,Lucca,10-10-2023,44.11419535,10.4024762,43.84281,10.50238,20
Castelnuovo di Garfagnana,Minucciano,10-10-2023,44.11419535,10.4024762,44.1696951,10.20750045,16
Castelnuovo di Garfagnana,Molazzana,07-05-2023,44.11419535,10.4024762,44.07211555,10.4178267,24
Castelnuovo di Garfagnana,Molazzana,07-09-2023,44.11419535,10.4024762,44.07211555,10.4178267,24
Castelnuovo di Garfagnana,Molazzana,10-01-2023,44.11419535,10.4024762,44.07211555,10.4178267,15
Castelnuovo di Garfagnana,Molazzana,10-10-2023,44.11419535,10.4024762,44.07211555,10.4178267,21
Castelnuovo di Garfagnana,Pescaglia,10-10-2023,44.11419535,10.4024762,43.9649472,10.41305245,17
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,44.11419535,10.4024762,44.1846216,10.2940049,24
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,44.11419535,10.4024762,44.1846216,10.2940049,24
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,44.11419535,10.4024762,44.1846216,10.2940049,21
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,44.11419535,10.4024762,44.1846216,10.2940049,21
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,44.11419535,10.4024762,44.14504415,10.44694585,24
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,44.11419535,10.4024762,44.14504415,10.44694585,24
Castelnuovo di Garfagnana,Pieve Fosciana,10-10-2023,44.11419535,10.4024762,44.14504415,10.44694585,10
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,44.11419535,10.4024762,44.1703812,10.34601445,24
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,44.11419535,10.4024762,44.1703812,10.34601445,24
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,44.11419535,10.4024762,44.1703812,10.34601445,21
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,44.11419535,10.4024762,44.1703812,10.34601445,21
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,44.11419535,10.4024762,44.2231432,10.300024,17
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,44.11419535,10.4024762,44.15904725,10.39775715,24
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,44.11419535,10.4024762,44.15904725,10.39775715,24
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,44.11419535,10.4024762,44.15904725,10.39775715,18
Castiglione di Garfagnana,Bagni di Lucca,10-10-2023,44.1517665,10.41126715,44.0089207,10.5743811,16
Castiglione di Garfagnana,Barga,07-05-2023,44.1517665,10.41126715,44.07326495,10.4775162,24
Castiglione di Garfagnana,Barga,07-09-2023,44.1517665,10.41126715,44.07326495,10.4775162,24
Castiglione di Garfagnana,Barga,10-10-2023,44.1517665,10.41126715,44.07326495,10.4775162,16
Castiglione di Garfagnana,Borgo a Mozzano,10-10-2023,44.1517665,10.41126715,43.98057185,10.54311025,16
Castiglione di Garfagnana,Camporgiano,07-05-2023,44.1517665,10.41126715,44.15955695,10.3330076,24
