stop_id,stop_name,stop_lat,stop_lon,stop_code
"2@C2063_600","Via Sarzanese Ang.Iv Novembre","43.8704848432496","10.3394847330219","2@C2063"
"2@C2064_600","Via Don Minzoni Civ.126","43.8736062612346","10.3401085150456","2@C2064"
"2@C2065_600","Via Pitoro","43.8775682601712","10.3416053964714","2@C2065"
"2@C2066_600","Via Pitoro","43.8819271222095","10.3368983087783","2@C2066"
"2@C2067_600","Via Pitoro Bv.Miglianello","43.8809110404815","10.340244257949","2@C2067"
"2@C2068_600","Pieve A Elici","43.8848782223045","10.3363045416695","2@C2068"
"2@C2069_600","Via Pitoro Civ.19","43.8890052715404","10.3352405814545","2@C2069"
"2@C2070_600","Via Pitoro Ang.Stiava","43.8923829554207","10.3355090337642","2@C2070"
"2@C2071_600","Via Pitoro Bar Lunardini","43.8943683185061","10.3389633067068","2@C2071"
"2@C2072_600","Via Pitoro Poste","43.8986565571313","10.3418142998487","2@C2072"
"2@C2073_600","Via Pitoro Civ.3","43.899683898666","10.3444148704717","2@C2073"
"2@C2074_600","Via Pitoro Ang.Gualdo","43.8997737250176","10.3471080124346","2@C2074"
"2@C2075_600","Pioppetti ( Bv. Monte Pitoro )","43.9040412408782","10.354734951336","2@C2075"
"2@C2076_600","Via Camaiore Ang.Gombitelli","43.9050122701671","10.3631750520055","2@C2076"
"2@C2077_600","Via Camaiore Ang.Migliano","43.9036220228244","10.3728842773085","2@C2077"
"2@C2078_600","Valpromaro Capolinea","43.902119444846","10.3757946794061","2@C2078"
"2@C2079_600","Via Camaiore Ang.Migliano","43.9036865124066","10.3735114975004","2@C2079"
"2@C2080_600","Bivio Gombitelli","43.9051157517673","10.3635572241002","2@C2080"
"2@C2081_600","Via Pitoro Ang.Camaiore","43.9038778758963","10.3540852705224","2@C2081"
"2@C2082_600","Via Pitoro Ang.Gualdo","43.8999070661817","10.3468713238798","2@C2082"
"2@C2083_600","Via Pitoro Ristorante","43.8997982069002","10.3442649098087","2@C2083"
"2@C2084_600","Via Pitoro Poste","43.8986729092649","10.341571863737","2@C2084"
"2@C2085_600","Via Pitoro Bar Lunardini","43.8946813711223","10.3391399619635","2@C2085"
"2@C2086_600","Via Pitoro Ang.Stiava","43.8919884680253","10.3353663787192","2@C2086"
"2@C2087_600","Via Pitoro Civ.9","43.8890266188319","10.334954721149","2@C2087"
"2@C2088_600","Via Pitoro Chiesa","43.8850822147074","10.3357987089143","2@C2088"
"2@C2089_600","Via Pitoro","43.8818667033176","10.3370603368864","2@C2089"
"2@C2090_600","Via Pitoro","43.8810738825358","10.3401778901783","2@C2090"
"2@C2091_600","Via Pitoro","43.8772695425651","10.34097478739","2@C2091"
"2@C2092_600","Via Don Minzoni Edicola","43.8737298201384","10.3399370367093","2@C2092"
"2@C2093_600","Via Sarzanese P.Te Di Baino","43.8723900819364","10.3370942228334","2@C2093"
"2@C2094_600","Via Sarzanesetamoil","43.8739887101382","10.3320409849852","2@C2094"
"2@C2095_600","Via Sarzanese Conad","43.8780797531912","10.326956400559","2@C2095"
"2@C2096_600","Via Sarzanese Sorelle Mei","43.8809770932627","10.3202639553386","2@C2096"
"2@C2097_600","Via Sarzanese Civ.110","43.8830927226608","10.3152069167546","2@C2097"
"2@C2098_600","Via Montramito Dist.Metano","43.879535523229","10.2913598877186","2@C2098"
"2@C2099_600","Via Montramito Fiat","43.8777160874087","10.2888719313192","2@C2099"
"2@C2100_600","San Rocchino 2","43.8744292061216","10.2833246541003","2@C2100"
"2@C2101_600","Via Montramito Civ.1856","43.8733395644367","10.2813378811165","2@C2101"
"2@C2102_600","Via Montecarlo Civ.76","43.8394925223024","10.6484749154657","2@C2102"
"2@C2103_600","Via Tobino Ang.P.Te Gora","43.870331962964","10.2635882874635","2@C2103"
"2@C2104_600","Via Regia 100","43.8668139406808","10.2531536326549","2@C2104"
"2@C2105_600","Hotel Caesar","43.9048233523983","10.2172509853965","2@C2105"
"2@C2106_600","V.Le Roma Ang. V.Le Kenndy","43.9074459094497","10.2153212459241","2@C2106"
"2@C2107_600","Panoramic","43.9097828853135","10.2135739005374","2@C2107"
"2@C2108_600","V.Le Roma Ang.Italia","43.9118525554595","10.2119844574655","2@C2108"
"2@C2109_600","V.Le Roma Ang.Candia","43.9141110555745","10.2104158587708","2@C2109"
"2@C2110_600","V.Le Roma Hotel King","43.9186975152568","10.2066631603129","2@C2110"
"2@C2111_600","V.Le Roma Civ.283","43.9233773445214","10.2025816733531","2@C2111"
"2@C2112_600","Marina Di Pietrasanta 1","43.9283153753327","10.1980928263736","2@C2112"
"2@C2113_600","V.Le Roma Civ.173","43.9306343676833","10.1961282015176","2@C2113"
"2@C2114_600","V.Le Roma Civ.135","43.9332626611497","10.1936143937298","2@C2114"
"2@C2115_600","Fiumetto 1","43.9359524670286","10.1912402041637","2@C2115"
"2@C2116_600","V.Le Roma Ang.Bixio","43.937958633678","10.1892337576771","2@C2116"
"2@C2117_600","Via Careggine Bv.Le Coste","44.1025542501716","10.3353906224513","2@C2117"
"2@C2118_600","V.Le Repubblica H.Lombardi","43.9399980836328","10.187053398445","2@C2118"
"2@C2119_600","V.Le Repubblica Civ.3","43.9439040576072","10.1828601458947","2@C2119"
"2@C2120_600","Viale Della Repubblica 20","43.9484436527704","10.1778875425853","2@C2120"
"2@C2121_600","V.Le Repubblica Ang.Duilio","43.9513699216667","10.1748125840119","2@C2121"
"2@C2122_600","V.Le Repubblica Grand Hotel","43.9546922961858","10.1712948780544","2@C2122"
"2@C2125_600","La Piana","44.2059637076041","10.2875584528101","2@C2125"
"2@C2126_600","Via Arni Bv.Levigliani","44.0193490873581","10.2804735878846","2@C2126"
"2@C2127_600","Via P.I.Da Carrara Civ.25","43.9704918834679","10.158188315298","2@C2127"
"2@C2128_600","P. I. Da Carrara 1","43.9715293905506","10.1601984782454","2@C2128"
"2@C2129_600","Via Arni Bv.Levigliani","44.0192300099238","10.2806550558715","2@C2129"
"2@C2130_600","P. I. Da Carrara 2","43.9716572961156","10.1600155258319","2@C2130"
"2@C2131_600","Via P.I.Da Carrara Civ.20","43.970394807316","10.1584388746611","2@C2131"
"2@C2132_600","Via Retignano Chiesa","44.0049323518692","10.270606987315","2@C2132"
"2@C2133_600","Via Retignano","44.0043341481088","10.2721783593052","2@C2133"
"2@C2134_600","Via Retignano Casetta In Canada","44.0040985427533","10.2739305293784","2@C2134"
"2@C2136_600","Viale Repubblica (Bagno Alaide)","43.9541817238296","10.171478026099","2@C2136"
"2@C2137_600","V.Le Repubblica Capannina","43.9500986679855","10.1758596027297","2@C2137"
"2@C2138_600","Viale Della Repubblica (Bagno Costanza)","43.9482995786749","10.1778893702544","2@C2138"
"2@C2139_600","V.Le Repubblica Bagno Rosina","43.9436983263711","10.1827298996578","2@C2139"
"2@C2140_600","V.Le Roma Bagno Bonanza","43.9396831245533","10.1870377863013","2@C2140"
"2@C2141_600","V.Le Roma Bagno Versiliana","43.9378524781884","10.1890525339937","2@C2141"
"2@C2142_600","Fiumetto 2","43.9354116081817","10.1913026032029","2@C2142"
"2@C2143_600","V.Le Roma Bagno Franco","43.9333657769958","10.1932240066166","2@C2143"
"2@C2144_600","V.Le Roma Bagno Europa","43.9308845151144","10.1954542432858","2@C2144"
"2@C2145_600","Marina Di Pietrasanta 2","43.9273611655393","10.1987471839545","2@C2145"
"2@C2146_600","Stazione Fs Mologno","44.0679696180894","10.4525951888294","2@C2146"
"2@C2147_600","V.Le Roma Bagno Magicomare","43.9233362192859","10.202211817192","2@C2147"
"2@C2148_600","V.Le Roma Spiaggia Libera","43.9191727462482","10.2059954839536","2@C2148"
"2@C2149_600","V.Le Roma Bagno Le Gazzelle","43.9143280986219","10.2099002729391","2@C2149"
"2@C2150_600","V.Le Roma Bussola","43.9119821100045","10.2116539355806","2@C2150"
"2@C2151_600","Bagno Milano","43.9097628938353","10.2133368721984","2@C2151"
"2@C2152_600","Via Arni","44.0686926776647","10.3300259009037","2@C2152"
"2@C2153_600","Vv.Ff. Is. Zita","43.9046488332741","10.2171524767536","2@C2153"
"2@C2154_600","Via Retignano Civ.11","44.0032330858111","10.2744358861313","2@C2154"
"2@C2158_600","Via Retignano Bv.Provinciale","44.0028659837851","10.2718213658994","2@C2158"
"2@C2159_600","Via Arni Civ.2","44.0026485775076","10.2747757395142","2@C2159"
"2@C2160_600","Ss.324 Loc.Vignaccia","44.1434785290572","10.4139117076735","2@C2160"
"2@C2161_600","Via Aurelia Civ.1733","43.9801526606487","10.1957582737008","2@C2161"
"2@C2162_600","Via Aurelia Ang.V.Apuana","43.9835020446202","10.1914379071731","2@C2162"
"2@C2163_600","Via Aurelia Ang.V.Apuana","43.9833225179624","10.1913859981981","2@C2163"
"2@C2164_600","Cava Porta","43.995126873918","10.176528364073","2@C2164"
"2@C2165_600","Via Aurelia Ang.Stradavecchia","44.0011061311439","10.1676535711292","2@C2165"
"2@C2166_600","Montignoso 1","44.0090203863106","10.1596691900805","2@C2166"
"2@C2167_600","Via Aurelia Ospedale Nuovo","44.0183368254054","10.1527531982816","2@C2167"
"2@C2168_600","Via Aurelia Chiesa","44.0233680509953","10.1466540231409","2@C2168"
"2@C2169_600","Via Aurelia Ospedale","44.0295504174485","10.1443261617277","2@C2169"
"2@C2170_600","Via Aurelia Ang.Crispi","44.0340955562302","10.1410824530732","2@C2170"
"2@C2172_600","Via Aurelia Liceo","44.0344557307671","10.1403501956247","2@C2172"
"2@C2173_600","Via Aurelia Ospedale","44.0291144959843","10.1442634910405","2@C2173"
"2@C2174_600","Via Aurelia Chiesa","44.0232330976566","10.1470928147794","2@C2174"
"2@C2175_600","Via Aurelia Ospedale Pediatrico","44.0186550272621","10.1524474493305","2@C2175"
"2@C2176_600","Montignoso 2","44.008687175182","10.1601211346757","2@C2176"
"2@C2177_600","Via Aurelia Ang.Stradavecchia","44.0010634490519","10.1674251036334","2@C2177"
"2@C2178_600","Via Aurelia Cava Porta","43.9949104514712","10.176561502395","2@C2178"
"2@C2179_600","Via Aurelia Civ.160","43.9645187432371","10.2170265827095","2@C2179"
"2@C2180_600","Via Aurelia Ang.Rio","43.9864829832064","10.1870348956105","2@C2180"
"2@C2181_600","Via Aurelia Loc.Freda","43.9803463562383","10.1957465759946","2@C2181"
"2@C2182_600","Stazione Fs Querceta 2","43.9780967894643","10.198469649033","2@C2182"
"2@C2183_600","Via Aurelia Madonnina","43.9737093964353","10.2040287104031","2@C2183"
"2@C2184_600","Via Aurelia Civ.211","43.9667558445457","10.2136644527313","2@C2184"
"2@C2185_600","Via Aurelia Ang.Bugneta","43.9620498530079","10.2201640258973","2@C2185"
"2@C2186_600","Aurelia Crocialetto 2","43.9574251008401","10.2253508844634","2@C2186"
"2@C2188_600","Via Strettoia Civ.7","43.984422829648","10.209627359701","2@C2188"
"2@C2189_600","Via Strettoia Civ.79","43.9870048538339","10.2068319775111","2@C2189"
"2@C2190_600","Via Strettoia","43.9891802824384","10.2037397567465","2@C2190"
"2@C2191_600","Via Strettoia Farmacia","43.9915262369525","10.202402909677","2@C2191"
"2@C2192_600","Strettoia Piazza","43.9939604151028","10.1995228443347","2@C2192"
"2@C2193_600","Cantina Capolinea","44.0022387975729","10.1818343593826","2@C2193"
"2@C2194_600","Via Casone Ristorante","44.0016113803577","10.1885058740292","2@C2194"
"2@C2195_600","Via Casone Ristorante","44.0013955713338","10.1884797375856","2@C2195"
"2@C2196_600","Via Casone Ang.Cerro Grosso","44.0007583675899","10.193897371943","2@C2196"
"2@C2197_600","Via Casone Rist.Cionfo","44.0007110094244","10.1936906207049","2@C2197"
"2@C2198_600","Via Casone Civ.63","43.9993141095087","10.1955444024009","2@C2198"
"2@C2199_600","Via Casone Civ.63","43.9993976671738","10.1953028659384","2@C2199"
"2@C2200_600","Via Azzano","43.998405061747","10.2298687016629","2@C2200"
"2@C2201_600","Via Azzano Civ.173","43.9985135479933","10.2298272896155","2@C2201"
"2@C2202_600","Via Casone Civ.8","43.9957500167145","10.1984333208101","2@C2202"
"2@C2203_600","Via Casone Civ.22","43.9955848790059","10.19829748463","2@C2203"
"2@C2204_600","Strettoia Piazza","43.9939677792331","10.1992501808075","2@C2204"
"2@C2205_600","Via Strettoia Civ.124","43.9914744258822","10.2021929763049","2@C2205"
"2@C2206_600","Via Strettoia Civ.26","43.9892699008152","10.2033518677195","2@C2206"
"2@C2207_600","Via Strettoia Ang.Castiglione","43.9870533012015","10.2065071817576","2@C2207"
"2@C2208_600","Via Strettoia Civ.54","43.9842287867902","10.2096717377768","2@C2208"
"2@C2209_600","Via Aurelia Ambrosiana","43.9503809582102","10.2286067751656","2@C2209"
"2@C2210_600","Via Aurelia Ang.Marella","43.9413509520133","10.2252106701249","2@C2210"
"2@C2211_600","Saponiera 1","43.9357246094717","10.2230331273408","2@C2211"
"2@C2212_600","Via Aurelia Civ.120","43.9231779570824","10.218427114853","2@C2212"
"2@C2213_600","Via Aurelia Ang.Cavour","43.9166976342652","10.2199093687748","2@C2213"
"2@C2214_600","Via Aurelia Ang.Kennedy","43.9095603596962","10.2251451395873","2@C2214"
"2@C2215_600","Via Aurelia Ang.Secco","43.9054451817538","10.2272960189844","2@C2215"
"2@C2216_600","Via Aurelia Ang.Italica","43.900558145569","10.2318909011093","2@C2216"
"2@C2217_600","Via Aurelia Ang.F.Lli Rosselli","43.8966602282378","10.2354204006731","2@C2217"
"2@C2218_600","Via Aurelia Itis","43.8906880339117","10.2414984898144","2@C2218"
"2@C2219_600","Via Aurelia Ang.Venezia","43.8871344339091","10.2441385667802","2@C2219"
"2@C2220_600","Via Aurelia Itis","43.8904575687449","10.2419932486048","2@C2220"
"2@C2221_600","Via Aurelia Ang.Zona 167","43.89649258054","10.235936764266","2@C2221"
"2@C2222_600","Via Aurelia Ang.Italica","43.9001010885252","10.2325289682718","2@C2222"
"2@C2223_600","Via Aurelia Ang.Secco","43.905287925925","10.2276866092993","2@C2223"
"2@C2224_600","Via Aurelia Rist.Clara","43.9092098940332","10.2255862821412","2@C2224"
"2@C2225_600","Via Aurelia Ang. De Amicis","43.9165544205613","10.2202520746293","2@C2225"
"2@C2226_600","Via Aurelia Ang.Tremaiola","43.9233332737693","10.2182154084689","2@C2226"
"2@C2227_600","Saponiera 2","43.9344914716462","10.2230016211134","2@C2227"
"2@C2228_600","Via Aurelia Ang.Marella","43.940873513622","10.2248145951865","2@C2228"
"2@C2229_600","Via Aurelia Civ.45","43.9518997574657","10.2288655098803","2@C2229"
"2@C2231_600","Sassorosso Basso","44.1827750932001","10.4012871396351","2@C2231"
"2@C2232_600","Stazzema Piazza Umberto","43.9926847161768","10.310387804811","2@C2232"
"2@C2233_600","Botelleta","44.1739362687893","10.4054188595626","2@C2233"
"2@C2234_600","Massasassorosso Civ.7","44.1728199983694","10.4043975111783","2@C2234"
"2@C2235_600","Massasassorosso","44.1726167438314","10.4011544262631","2@C2235"
"2@C2236_600","Massasassorosso Loc.Botelleta","44.173951546055","10.4056040467207","2@C2236"
"2@C2237_600","Ss.324 Ex Mattatoio","44.1476942797332","10.4097204612836","2@C2237"
"2@C2238_600","Via Corfino Bv.Radici","44.1571816655289","10.4098744552198","2@C2238"
"2@C2239_600","Via Santini 1","43.9547304309173","10.2318760650685","2@C2239"
"2@C2240_600","Via N.Sauro Stazione Fs","43.956120763241","10.2311055709823","2@C2240"
"2@C2241_600","Piano Di Villa Bv.Corfino","44.1610930261535","10.3922990048347","2@C2241"
"2@C2242_600","P.Za Matteotti","43.9601236159408","10.2274708163372","2@C2242"
"2@C2243_600","Via Vallecchia Ang.S.Francesco","43.9616795307342","10.2261612845291","2@C2243"
"2@C2244_600","Pietrasanta Ist.D'Arte 1","43.9631989280141","10.2246858379778","2@C2244"
"2@C2245_600","Via Vallecchia Civ.210","43.9684511092721","10.2206020537156","2@C2245"
"2@C2247_600","Via Vallecchia Civ.135","43.9751375192165","10.2200517553601","2@C2247"
"2@C2248_600","Via Vallecchia Civ.161","43.9815094116729","10.2198658577009","2@C2248"
"2@C2249_600","Via Vallecchia Cimitero","43.9834087596091","10.2207433077239","2@C2249"
"2@C2250_600","Via Seravezza Centrale","43.9856026784923","10.222699246305","2@C2250"
"2@C2251_600","Via Seravezza Ang. Via Di Mezzo","43.9874141850907","10.2263090977834","2@C2251"
"2@C2252_600","Via Seravezza Suore","43.9918508534489","10.2231361908418","2@C2252"
"2@C2253_600","Seravezza 1","43.993864852321","10.2271715195038","2@C2253"
"2@C2254_600","Seravezza 2","43.9940488471223","10.2268058460384","2@C2254"
"2@C2255_600","Via Seravezza Civ.507","43.991637601776","10.2232923734775","2@C2255"
"2@C2256_600","Via Seravezza Civ.349","43.9873480468916","10.2265992224098","2@C2256"
"2@C2257_600","Via Seravezza Ang.Vallecchia","43.9855594533822","10.2229524277583","2@C2257"
"2@C2258_600","Piano Di Villa Cimitero","44.162331186272","10.3896923210793","2@C2258"
"2@C2259_600","Via Montramito Civ.1805","43.87310374909","10.281491516107","2@C2259"
"2@C2260_600","Via Sarzanese Poste","43.8676501664166","10.3414889642225","2@C2260"
"2@C2261_600","Via De Gasperi Civ.328","43.9855441487317","10.2167967912673","2@C2261"
"2@C2262_600","Ripa 1","43.9848518368517","10.2120489183586","2@C2262"
"2@C2263_600","Via De Gasperi  Civ. 1295","43.9817332820941","10.2072660082812","2@C2263"
"2@C2264_600","Via A.Apuane Civ.177","43.9809560384042","10.2041330878084","2@C2264"
"2@C2265_600","Via Seravezza Civ.388","43.979763686949","10.2045033006246","2@C2265"
"2@C2266_600","Via A.Apuane Ang.Provinciale","43.9758519755238","10.1957021916684","2@C2266"
"2@C2267_600","Querceta 1","43.975785187375","10.1988436198032","2@C2267"
"2@C2268_600","Querceta Cimitero 1","43.983720481325","10.1877529354641","2@C2268"
"2@C2269_600","Via Sipe Lago","43.9822445926482","10.1798680696014","2@C2269"
"2@C2270_600","Via Sipe Camping","43.9798190251202","10.1741048075003","2@C2270"
"2@C2271_600","Via P.I.Carrara S.Medie","43.9750527293355","10.1656530187013","2@C2271"
"2@C2273_600","Fondo Villa","44.1593331473447","10.3882118664828","2@C2273"
"2@C2275_600","Via Mologno Centrale Enel","44.0633939101237","10.4434884256442","2@C2275"
"2@C2276_600","Via V.Veneto Bar Sport","43.9606431931662","10.1722095202483","2@C2276"
"2@C2277_600","Via Provinciale Ang.Barberi","43.9622646998148","10.1765027987937","2@C2277"
"2@C2278_600","Via Provinciale Civ.70","43.9638729236744","10.1794513755567","2@C2278"
"2@C2279_600","Via Provinciale Civ.246","43.9661835652008","10.1832476831939","2@C2279"
"2@C2280_600","Via Provinciale Civ.204","43.9690628667528","10.1886247951645","2@C2280"
"2@C2281_600","Via Federigi Ang.Piave","43.9709039959828","10.1916566122601","2@C2281"
"2@C2282_600","Via Federigi Ang.Fiumetto","43.9733778304441","10.1952910372976","2@C2282"
"2@C2283_600","Querceta 2","43.9757438088929","10.198496811762","2@C2283"
"2@C2284_600","Via Federigi Civ.538","43.9731498337946","10.1947232245687","2@C2284"
"2@C2285_600","Via Provinciale Civ.918","43.9714117037012","10.1921825739305","2@C2285"
"2@C2286_600","Via Provinciale Civ.1280","43.9688617617749","10.1880504579943","2@C2286"
"2@C2287_600","Via Provinciale Civ.155","43.9664301404145","10.1833460706986","2@C2287"
"2@C2288_600","Via Provinciale Distr.Ip","43.9640406109334","10.1793425074242","2@C2288"
"2@C2289_600","Via Provinciale Ang.Barberi","43.9626143185273","10.1766499286737","2@C2289"
"2@C2290_600","Via V.Veneto Civ.29","43.9608365042283","10.172235134292","2@C2290"
"2@C2291_600","Via P.I.Carrara S.Medie","43.9751271742313","10.1654160349272","2@C2291"
"2@C2292_600","Via Sipe Camping","43.9797543443151","10.1733897152404","2@C2292"
"2@C2293_600","Via Sipe Bar Prato Verde","43.9819314528741","10.1796763926146","2@C2293"
"2@C2294_600","Querceta Cimitero 2","43.9835685568554","10.1876439176074","2@C2294"
"2@C2295_600","Via A.Apuane Civ.16","43.9760970510031","10.1953405608522","2@C2295"
"2@C2296_600","Piano Di Villa Cappella","44.1570302548523","10.3902760139815","2@C2296"
"2@C2297_600","Via A.Apuane Henraux","43.9803696184762","10.1986818284957","2@C2297"
"2@C2298_600","Ansana","43.9697883611615","10.4585288980912","2@C2298"
"2@C2299_600","Via Provinciale Civ.225","43.9817054977375","10.206913200714","2@C2299"
"2@C2300_600","Ripa 2","43.9847845110644","10.2124543649263","2@C2300"
"2@C2301_600","Via De Gasperi Civ.55","43.9854254671767","10.2165278287813","2@C2301"
"2@C2302_600","Via Vallecchia Cimitero","43.9832637044658","10.2208369708652","2@C2302"
"2@C2303_600","Via Vallecchia Chiesa","43.9814709932429","10.2200910675829","2@C2303"
"2@C2305_600","Via Vallecchia Loc. Iare","43.9750545594182","10.2202323928604","2@C2305"
"2@C2306_600","Via Vallecchia Civ. 234","43.9688180546385","10.2208074691257","2@C2306"
"2@C2307_600","Pietrasanta Ist.D'Arte 2","43.9632967823701","10.2243762241302","2@C2307"
"2@C2310_600","Via Stiava Fontana","43.8899030587659","10.3050718391227","2@C2310"
"2@C2311_600","Via Stiava","43.8899158979975","10.3047359792889","2@C2311"
"2@C2312_600","Via Stiava Civ.120","43.8924555342419","10.3133244645591","2@C2312"
"2@C2313_600","Via Stiava Civ.67","43.8927879007108","10.3133909083363","2@C2313"
"2@C2314_600","Via Stiava Civ.67","43.8947039572108","10.3170577169776","2@C2314"
"2@C2315_600","Via Stiava Gancino","43.8949302612815","10.3169522056989","2@C2315"
"2@C2316_600","Stiava","43.8967470950287","10.3194560070471","2@C2316"
"2@C2317_600","Fondo Villa Civ 13/A","44.1537167405715","10.3917847751497","2@C2317"
"2@C2318_600","Via Di Mezzo Chiesa","43.8933558925135","10.294785443227","2@C2318"
"2@C2319_600","Via Crociale Ang.Mozzanella","44.1461781154987","10.3964573516819","2@C2319"
"2@C2320_600","Via Di Mezzo Civ.22","43.8937157914488","10.2920230208741","2@C2320"
"2@C2321_600","Colle Compito Chiesa","43.7726815435607","10.5983746273913","2@C2321"
"2@C2322_600","Via Mologno Centrale Enel","44.063324368812","10.4434342947077","2@C2322"
"2@C2323_600","Via Sarzanese Civ.16","43.8996776510848","10.2851011947204","2@C2323"
"2@C2324_600","Via Sarzanese Civ.49","43.8996661791439","10.2849203986549","2@C2324"
"2@C2325_600","Via Sarzanese Chiesa","43.9046738973696","10.2782690986324","2@C2325"
"2@C2326_600","Via Sarzanese Poste","43.9045997419541","10.2781292865876","2@C2326"
"2@C2327_600","Via Sarzanese Civ.64","43.9074823017897","10.2759867397488","2@C2327"
"2@C2328_600","Via Sarzanese Civ.61","43.9067397581669","10.2763678196466","2@C2328"
"2@C2329_600","Piano Mommio Piazza","43.9103558535581","10.275858216327","2@C2329"
"2@C2330_600","Piano Di Mommio 1","43.9114785598155","10.2727562729584","2@C2330"
"2@C2331_600","Piano Di Mommio 2","43.9104726582895","10.273207013371","2@C2331"
"2@C2332_600","Via Sarzanese Civ.10","43.9160666135324","10.2719961716269","2@C2332"
"2@C2333_600","Via Sarzanese","43.9157949830474","10.2717288287655","2@C2333"
"2@C2334_600","Ponte Di Sasso","43.9220228397994","10.2679081727419","2@C2334"
"2@C2336_600","Via Italica Ang.Sarzanese","43.9254952249766","10.2669573416104","2@C2336"
"2@C2337_600","Bottegaccia 1","44.1420182568304","10.3990660675176","2@C2337"
"2@C2338_600","Via Italica Civ.567","43.9280886851024","10.2709692455179","2@C2338"
"2@C2339_600","Via Italica Civ.426","43.927864361632","10.2709006232274","2@C2339"
"2@C2340_600","Via Provinciale Ang.Cavallini","43.930846006227","10.2760424339665","2@C2340"
"2@C2341_600","Via Provinciale Ang.Italica","43.9307900637207","10.2755950398909","2@C2341"
"2@C2342_600","Via Provinciale Macelli Pubblici","43.9339190405556","10.2809919669483","2@C2342"
"2@C2343_600","Via Provinciale Incaba","43.9339116451718","10.2808485317222","2@C2343"
"2@C2344_600","Ponte Alla Gora","43.9364342962695","10.2856536265232","2@C2344"
"2@C2345_600","Ponte Alla Gora Loc.","43.9362792760031","10.2852895470092","2@C2345"
"2@C2346_600","Camaiore Ai Frati Loc.","43.938748669218","10.2918516165812","2@C2346"
"2@C2347_600","Via Provinciale Frati","43.9385617731437","10.2916591150801","2@C2347"
"2@C2348_600","Bottegaccia 2","44.1420434179016","10.3988494306649","2@C2348"
"2@C2349_600","Colognora Chiesa","43.8179410926183","10.5748502533352","2@C2349"
"2@C2350_600","Pian Di Cerreto 1","44.1385589818107","10.3984999222169","2@C2350"
"2@C2351_600","Strada Per Farnocchia Cab. Enel","43.9790556924831","10.2971313356827","2@C2351"
"2@C2352_600","Via Sarzanese Ang.Italica","43.9255208060088","10.2654614787747","2@C2352"
"2@C2353_600","Via Sarzanese 174","43.9255054066326","10.2652260250831","2@C2353"
"2@C2354_600","Capezzano Pianore 1","43.9271928291127","10.2632577094679","2@C2354"
"2@C2355_600","Capezzano Pianore 2","43.9272404775227","10.2634268933611","2@C2355"
"2@C2356_600","Via Sarzanese Ang.N.Signora","43.9326823544644","10.2577800231856","2@C2356"
"2@C2357_600","Via Sarzanese Ang.Cavanis","43.9328898832066","10.2577392352096","2@C2357"
"2@C2358_600","Via Sarzanese Dogana","43.936027590179","10.2532328265712","2@C2358"
"2@C2359_600","Via Sarzanese Civ.325","43.9355276796811","10.2536630689893","2@C2359"
"2@C2360_600","Via Sarzanese Ang.Troscia","43.9401488641604","10.2472731251146","2@C2360"
"2@C2361_600","Via Sarzanese Serral","43.9404018893364","10.2471880791163","2@C2361"
"2@C2362_600","Via Sarzanese Giudice Pace","43.9423968212866","10.245063202189","2@C2362"
"2@C2363_600","Via Sarzanese Cava","43.9426915219735","10.2448715404357","2@C2363"
"2@C2364_600","Via Sarzanese Ang.Martinatica","43.9484754047655","10.2408097510795","2@C2364"
"2@C2365_600","Via Sarzanese Ang.Castagno","43.9482325865271","10.2407844485987","2@C2365"
"2@C2366_600","Via Sarzanese Cimitero","43.9511950208084","10.2386822962604","2@C2366"
"2@C2367_600","Via Sarzanese Cimitero","43.9513929506046","10.23869575458","2@C2367"
"2@C2368_600","Via Sarzanese Ang.Capezzano","43.9546111194254","10.2350049681807","2@C2368"
"2@C2369_600","Via Sarzanese Asl","43.9547377726875","10.2345324327027","2@C2369"
"2@C2370_600","Via Sarzanese Civ.62","43.8641433991867","10.3485374639637","2@C2370"
"2@C2371_600","Via Sarzanese Civ.62","43.863983617272","10.348344087026","2@C2371"
"2@C2372_600","Via Sarzanese Rist.Nara","43.8623249942952","10.3481293732559","2@C2372"
"2@C2373_600","Via Sarzanese Rist.Nara","43.8619327771257","10.3477954392723","2@C2373"
"2@C2374_600","Pedona Barga","44.0430616916262","10.4945050590149","2@C2374"
"2@C2375_600","Via Sarzanese Stazione","43.859324491917","10.3475624676682","2@C2375"
"2@C2376_600","Via Sarzanese Macellarino","43.8553899633148","10.3547931122069","2@C2376"
"2@C2377_600","Via Sarzanese Macellarino","43.8553244825051","10.354620546127","2@C2377"
"2@C2378_600","Via Sarzanese Civ.14","43.8544763870898","10.3574241799694","2@C2378"
"2@C2379_600","Via Sarzanese Scuole","43.8545944849196","10.3577145868304","2@C2379"
"2@C2380_600","Quiesa 1","43.8535215157996","10.3627603744808","2@C2380"
"2@C2381_600","Quiesa 2","43.8537225575344","10.3628893742477","2@C2381"
"2@C2382_600","Via Sarzanese Civ.142","43.8526502603844","10.3671076267244","2@C2382"
"2@C2383_600","Via Sarzanese Tennis","43.8529104188932","10.3664339308609","2@C2383"
"2@C2384_600","Via Sarzanese Ang.Chiatri","43.8524256460362","10.3790559715348","2@C2384"
"2@C2385_600","Via Sarzanese Ang.Compignano","43.8523498277574","10.3793699348417","2@C2385"
"2@C2386_600","Via Sarzanese Civ.5380","43.8549104072365","10.4038423746007","2@C2386"
